customer_id,customer_type,age,gender,area,dietary_preference,spice_preference,avg_spending_npr,loyalty_member,loyalty_status,spending_category
1642,Tourist,38,Male,Maharajgunj,No Preference,Medium,1487,FALSE,Non-Loyal,High
1643,Student,26,Female,Jorpati,No Preference,Medium,567,FALSE,Non-Loyal,Medium
1644,Tourist,34,Male,Battisputali,Non-Vegetarian,Mild,1893,FALSE,Non-Loyal,High
1645,Local,51,Female,Putalisadak,No Preference,Hot,451,TRUE,Loyal,Low
1646,Tourist,51,Female,Battisputali,No Preference,Mild,1369,TRUE,Loyal,High
1647,Local,52,Female,Baluwatar,Non-Vegetarian,Medium,485,TRUE,Loyal,Low
1648,Local,28,Female,Chabahil,Vegetarian,Mild,801,FALSE,Non-Loyal,Medium
1649,Local,44,Male,Baluwatar,Non-Vegetarian,Medium,487,FALSE,Non-Loyal,Low
1650,Expat,45,Female,Bouddha,Non-Vegetarian,Medium,1440,FALSE,Non-Loyal,High
1651,Corporate,43,Male,Koteshwor,No Preference,Medium,1496,FALSE,Non-Loyal,High
1652,Tourist,58,Male,Durbarmarg,No Preference,Hot,1931,FALSE,Non-Loyal,High
1653,Local,53,Male,Baluwatar,Non-Vegetarian,Medium,480,TRUE,Loyal,Low
1654,Expat,33,Female,Thamel,Vegetarian,Medium,1997,FALSE,Non-Loyal,High
1655,Expat,32,Male,Balkhu,Non-Vegetarian,Mild,789,FALSE,Non-Loyal,Medium
1656,Corporate,36,Female,Baluwatar,Vegetarian,Mild,1000,FALSE,Non-Loyal,High
1657,Local,32,Female,Jorpati,Non-Vegetarian,Mild,769,TRUE,Loyal,Medium
1658,Local,53,Female,Balkhu,No Preference,Medium,949,FALSE,Non-Loyal,Medium
1659,Corporate,29,Female,Putalisadak,Vegetarian,Medium,686,FALSE,Non-Loyal,Medium
1660,Local,43,Male,Balkhu,Non-Vegetarian,Hot,925,FALSE,Non-Loyal,Medium
1661,Student,18,Female,Durbarmarg,No Preference,Medium,524,TRUE,Loyal,Medium
1662,Local,27,Male,Bouddha,Vegetarian,Medium,545,FALSE,Non-Loyal,Medium
1663,Expat,28,Male,Lazimpat,No Preference,Hot,1606,TRUE,Loyal,High
1664,Corporate,32,Female,Battisputali,No Preference,Hot,1445,FALSE,Non-Loyal,High
1665,Student,20,Male,Battisputali,Non-Vegetarian,Hot,394,FALSE,Non-Loyal,Low
1666,Student,22,Male,Balkhu,No Preference,Mild,200,TRUE,Loyal,Low
1667,Student,18,Female,Lazimpat,Non-Vegetarian,Mild,306,TRUE,Loyal,Low
1668,Local,37,Male,Koteshwor,Non-Vegetarian,Hot,502,FALSE,Non-Loyal,Medium
1669,Tourist,32,Male,Thamel,No Preference,Mild,960,FALSE,Non-Loyal,Medium
1670,Local,57,Female,Kalimati,Non-Vegetarian,Mild,366,TRUE,Loyal,Low
1671,Tourist,60,Male,Baluwatar,No Preference,Mild,1741,FALSE,Non-Loyal,High
1672,Expat,29,Female,Kalanki,Vegetarian,Medium,1534,FALSE,Non-Loyal,High
1673,Tourist,32,Female,Kalanki,Non-Vegetarian,Mild,1210,TRUE,Loyal,High
1674,Local,54,Male,Lazimpat,Non-Vegetarian,Hot,982,FALSE,Non-Loyal,Medium
1675,Tourist,27,Male,Battisputali,Non-Vegetarian,Mild,1426,FALSE,Non-Loyal,High
1676,Student,25,Female,Kalanki,Non-Vegetarian,Medium,532,FALSE,Non-Loyal,Medium
1677,Tourist,45,Female,Kalanki,Vegetarian,Mild,1984,TRUE,Loyal,High
1678,Expat,57,Male,Kalanki,Non-Vegetarian,Mild,896,FALSE,Non-Loyal,Medium
1679,Local,51,Male,Lazimpat,Non-Vegetarian,Medium,556,TRUE,Loyal,Medium
1680,Student,21,Male,Baluwatar,No Preference,Medium,497,FALSE,Non-Loyal,Low
1681,Corporate,31,Male,Chabahil,No Preference,Mild,829,FALSE,Non-Loyal,Medium
1682,Student,21,Male,Kalimati,Non-Vegetarian,Medium,389,TRUE,Loyal,Low
1683,Corporate,35,Female,New Baneshwor,No Preference,Medium,555,TRUE,Loyal,Medium
1684,Local,27,Female,Kalanki,No Preference,Hot,422,FALSE,Non-Loyal,Low
1685,Tourist,30,Female,Durbarmarg,Non-Vegetarian,Hot,2417,FALSE,Non-Loyal,High
1686,Tourist,29,Male,Kalimati,Vegetarian,Mild,2448,TRUE,Loyal,High
1687,Expat,46,Male,Lazimpat,Non-Vegetarian,Medium,893,FALSE,Non-Loyal,Medium
1688,Tourist,54,Male,Jorpati,No Preference,Mild,1613,FALSE,Non-Loyal,High
1689,Local,44,Male,Putalisadak,Non-Vegetarian,Mild,867,FALSE,Non-Loyal,Medium
1690,Expat,32,Male,Putalisadak,Non-Vegetarian,Medium,1266,FALSE,Non-Loyal,High
1691,Student,23,Female,Thamel,Non-Vegetarian,Medium,248,FALSE,Non-Loyal,Low
1692,Tourist,62,Male,New Baneshwor,Non-Vegetarian,Mild,2329,FALSE,Non-Loyal,High
1693,Local,27,Female,Chabahil,No Preference,Mild,939,TRUE,Loyal,Medium
1694,Student,22,Female,Battisputali,No Preference,Mild,446,FALSE,Non-Loyal,Low
1695,Local,50,Female,Jorpati,Non-Vegetarian,Medium,867,TRUE,Loyal,Medium
1696,Local,45,Male,Lazimpat,Vegetarian,Medium,890,TRUE,Loyal,Medium
1697,Local,36,Male,Battisputali,Non-Vegetarian,Medium,796,TRUE,Loyal,Medium
1698,Tourist,46,Male,Bouddha,Vegetarian,Mild,2168,FALSE,Non-Loyal,High
1699,Tourist,38,Male,Battisputali,No Preference,Mild,1283,TRUE,Loyal,High
1700,Student,25,Male,Balkhu,Vegetarian,Mild,584,FALSE,Non-Loyal,Medium
1701,Student,24,Female,Koteshwor,Non-Vegetarian,Mild,488,FALSE,Non-Loyal,Low
1702,Corporate,47,Male,Maharajgunj,No Preference,Hot,1000,TRUE,Loyal,High
1703,Student,18,Female,New Baneshwor,Vegetarian,Medium,521,FALSE,Non-Loyal,Medium
1704,Local,40,Male,Thamel,No Preference,Mild,689,FALSE,Non-Loyal,Medium
1705,Tourist,44,Male,New Baneshwor,Non-Vegetarian,Mild,2242,FALSE,Non-Loyal,High
1706,Local,29,Male,Chabahil,No Preference,Medium,921,FALSE,Non-Loyal,Medium
1707,Tourist,53,Female,Chabahil,Non-Vegetarian,Mild,2041,FALSE,Non-Loyal,High
1708,Local,43,Male,Chabahil,Non-Vegetarian,Medium,713,FALSE,Non-Loyal,Medium
1709,Corporate,44,Female,Putalisadak,Non-Vegetarian,Medium,1272,FALSE,Non-Loyal,High
1710,Student,22,Male,Durbarmarg,Non-Vegetarian,Mild,222,FALSE,Non-Loyal,Low
1711,Student,25,Female,Putalisadak,No Preference,Mild,527,FALSE,Non-Loyal,Medium
1712,Student,24,Male,Balkhu,No Preference,Mild,542,FALSE,Non-Loyal,Medium
1713,Corporate,31,Male,Kalimati,Non-Vegetarian,Hot,1259,TRUE,Loyal,High
1714,Corporate,48,Female,Lazimpat,Non-Vegetarian,Medium,660,FALSE,Non-Loyal,Medium
1715,Local,47,Female,Thamel,Vegetarian,Mild,541,TRUE,Loyal,Medium
1716,Tourist,55,Female,Putalisadak,Non-Vegetarian,Mild,2111,FALSE,Non-Loyal,High
1717,Local,39,Male,Thamel,Non-Vegetarian,Mild,314,FALSE,Non-Loyal,Low
1718,Local,59,Female,Battisputali,No Preference,Hot,640,FALSE,Non-Loyal,Medium
1719,Local,54,Male,Kalanki,Non-Vegetarian,Medium,794,TRUE,Loyal,Medium
1720,Local,21,Female,Baluwatar,Non-Vegetarian,Mild,428,FALSE,Non-Loyal,Low
1721,Local,45,Female,Kalimati,No Preference,Mild,373,FALSE,Non-Loyal,Low
1722,Tourist,61,Female,Maharajgunj,Vegetarian,Mild,847,FALSE,Non-Loyal,Medium
1723,Local,55,Male,Chabahil,Vegetarian,Mild,853,TRUE,Loyal,Medium
1724,Local,38,Male,Thamel,No Preference,Mild,362,TRUE,Loyal,Low
1725,Local,52,Female,Durbarmarg,No Preference,Medium,356,TRUE,Loyal,Low
1726,Local,57,Male,Koteshwor,No Preference,Medium,780,FALSE,Non-Loyal,Medium
1727,Corporate,42,Male,Balkhu,Vegetarian,Medium,1228,FALSE,Non-Loyal,High
1728,Local,25,Female,Thamel,Non-Vegetarian,Mild,687,FALSE,Non-Loyal,Medium
1729,Local,47,Male,Baluwatar,Non-Vegetarian,Hot,930,FALSE,Non-Loyal,Medium
1730,Student,23,Male,Koteshwor,Non-Vegetarian,Hot,514,TRUE,Loyal,Medium
1731,Expat,22,Female,New Baneshwor,No Preference,Hot,1846,FALSE,Non-Loyal,High
1732,Local,45,Female,Battisputali,Non-Vegetarian,Mild,631,TRUE,Loyal,Medium
1733,Local,50,Male,Chabahil,Non-Vegetarian,Medium,943,FALSE,Non-Loyal,Medium
1734,Local,34,Male,Baluwatar,No Preference,Medium,701,FALSE,Non-Loyal,Medium
1735,Local,49,Female,Lazimpat,Non-Vegetarian,Mild,740,FALSE,Non-Loyal,Medium
1736,Local,53,Female,Baluwatar,Vegetarian,Medium,575,FALSE,Non-Loyal,Medium
1737,Student,24,Male,Kalimati,Non-Vegetarian,Medium,457,TRUE,Loyal,Low
1738,Local,57,Male,Durbarmarg,Non-Vegetarian,Hot,579,TRUE,Loyal,Medium
1739,Tourist,60,Female,Kalimati,No Preference,Medium,1135,FALSE,Non-Loyal,High
1740,Student,20,Female,Balkhu,No Preference,Medium,692,FALSE,Non-Loyal,Medium
1741,Local,49,Male,Chabahil,Vegetarian,Mild,852,TRUE,Loyal,Medium
1742,Local,40,Male,Baluwatar,Vegetarian,Medium,984,FALSE,Non-Loyal,Medium
1743,Expat,51,Female,Battisputali,Non-Vegetarian,Medium,1992,FALSE,Non-Loyal,High
1744,Local,27,Female,Chabahil,Non-Vegetarian,Medium,325,FALSE,Non-Loyal,Low
1745,Student,20,Female,Maharajgunj,No Preference,Mild,636,FALSE,Non-Loyal,Medium
1746,Student,27,Male,Battisputali,Non-Vegetarian,Hot,621,FALSE,Non-Loyal,Medium
1747,Local,27,Male,Jorpati,Vegetarian,Medium,340,FALSE,Non-Loyal,Low
1748,Local,56,Female,Maharajgunj,Vegetarian,Medium,479,TRUE,Loyal,Low
1749,Local,22,Male,Balkhu,No Preference,Hot,883,FALSE,Non-Loyal,Medium
1750,Local,37,Female,Putalisadak,Vegetarian,Medium,347,FALSE,Non-Loyal,Low
1751,Local,22,Male,Maharajgunj,Non-Vegetarian,Medium,341,FALSE,Non-Loyal,Low
1752,Student,23,Male,New Baneshwor,No Preference,Medium,415,TRUE,Loyal,Low
1753,Corporate,32,Female,Bouddha,Vegetarian,Mild,1498,FALSE,Non-Loyal,High
1754,Student,21,Male,Battisputali,Non-Vegetarian,Medium,235,FALSE,Non-Loyal,Low
1755,Tourist,58,Female,Baluwatar,No Preference,Mild,1674,FALSE,Non-Loyal,High
1756,Expat,49,Male,Battisputali,Vegetarian,Hot,1939,FALSE,Non-Loyal,High
1757,Corporate,28,Male,Durbarmarg,No Preference,Hot,1124,TRUE,Loyal,High
1758,Local,59,Male,Thamel,Non-Vegetarian,Mild,930,FALSE,Non-Loyal,Medium
1759,Student,20,Female,Maharajgunj,No Preference,Medium,438,FALSE,Non-Loyal,Low
1760,Student,23,Male,Putalisadak,Non-Vegetarian,Hot,632,TRUE,Loyal,Medium
1761,Local,57,Female,New Baneshwor,Non-Vegetarian,Hot,941,TRUE,Loyal,Medium
1762,Student,22,Male,Balkhu,Non-Vegetarian,Hot,247,TRUE,Loyal,Low
1763,Tourist,25,Female,Bouddha,No Preference,Medium,2490,FALSE,Non-Loyal,High
1764,Local,57,Female,Koteshwor,Non-Vegetarian,Medium,527,TRUE,Loyal,Medium
1765,Local,47,Female,Thamel,Vegetarian,Medium,374,FALSE,Non-Loyal,Low
1766,Local,22,Male,Koteshwor,No Preference,Medium,875,FALSE,Non-Loyal,Medium
1767,Local,48,Male,Bouddha,Vegetarian,Mild,862,FALSE,Non-Loyal,Medium
1768,Local,44,Female,Battisputali,Non-Vegetarian,Mild,791,FALSE,Non-Loyal,Medium
1769,Expat,45,Male,Maharajgunj,No Preference,Medium,1043,FALSE,Non-Loyal,High
1770,Expat,38,Female,Maharajgunj,No Preference,Medium,1226,TRUE,Loyal,High
1771,Local,26,Male,Koteshwor,Non-Vegetarian,Medium,869,TRUE,Loyal,Medium
1772,Local,26,Female,Thamel,Vegetarian,Medium,906,TRUE,Loyal,Medium
1773,Local,24,Female,Putalisadak,No Preference,Medium,953,FALSE,Non-Loyal,Medium
1774,Local,55,Female,Putalisadak,Non-Vegetarian,Medium,523,FALSE,Non-Loyal,Medium
1775,Local,26,Female,Maharajgunj,Non-Vegetarian,Medium,370,TRUE,Loyal,Low
1776,Local,48,Female,Durbarmarg,Non-Vegetarian,Mild,969,TRUE,Loyal,Medium
1777,Local,40,Male,Thamel,Vegetarian,Medium,320,TRUE,Loyal,Low
1778,Corporate,43,Male,Durbarmarg,Non-Vegetarian,Medium,864,FALSE,Non-Loyal,Medium
1779,Local,32,Male,Baluwatar,No Preference,Hot,982,FALSE,Non-Loyal,Medium
1780,Tourist,61,Female,Kalimati,Non-Vegetarian,Medium,985,FALSE,Non-Loyal,Medium
1781,Student,23,Female,Balkhu,Non-Vegetarian,Hot,244,FALSE,Non-Loyal,Low
1782,Tourist,24,Male,New Baneshwor,Vegetarian,Medium,2030,FALSE,Non-Loyal,High
1783,Local,42,Female,Koteshwor,Non-Vegetarian,Medium,852,FALSE,Non-Loyal,Medium
1784,Local,25,Male,New Baneshwor,Non-Vegetarian,Mild,727,FALSE,Non-Loyal,Medium
1785,Local,22,Male,Bouddha,Non-Vegetarian,Medium,454,FALSE,Non-Loyal,Low
1786,Local,38,Female,Durbarmarg,Non-Vegetarian,Mild,347,FALSE,Non-Loyal,Low
1787,Student,19,Male,Bouddha,Non-Vegetarian,Medium,450,TRUE,Loyal,Low
1788,Local,25,Male,Thamel,Non-Vegetarian,Hot,726,TRUE,Loyal,Medium
1789,Local,45,Male,Jorpati,Non-Vegetarian,Medium,927,TRUE,Loyal,Medium
1790,Tourist,48,Male,Bouddha,No Preference,Medium,1920,FALSE,Non-Loyal,High
1791,Local,20,Male,Baluwatar,No Preference,Medium,333,FALSE,Non-Loyal,Low
1792,Student,26,Male,Lazimpat,Vegetarian,Mild,401,FALSE,Non-Loyal,Low
1793,Student,18,Male,Chabahil,Non-Vegetarian,Mild,429,TRUE,Loyal,Low
1794,Local,22,Male,Balkhu,No Preference,Mild,826,TRUE,Loyal,Medium
1795,Corporate,31,Female,Putalisadak,Non-Vegetarian,Medium,1132,FALSE,Non-Loyal,High
1796,Tourist,33,Female,Maharajgunj,Non-Vegetarian,Mild,2024,FALSE,Non-Loyal,High
1797,Local,57,Female,Durbarmarg,No Preference,Medium,801,FALSE,Non-Loyal,Medium
1798,Local,38,Female,Koteshwor,Vegetarian,Mild,323,FALSE,Non-Loyal,Low
1799,Tourist,49,Male,Putalisadak,No Preference,Mild,1237,TRUE,Loyal,High
1800,Local,31,Male,Maharajgunj,Vegetarian,Hot,314,FALSE,Non-Loyal,Low
1801,Local,32,Female,Durbarmarg,Vegetarian,Medium,369,TRUE,Loyal,Low
1802,Local,26,Female,New Baneshwor,Non-Vegetarian,Hot,597,FALSE,Non-Loyal,Medium
1803,Local,59,Male,Kalimati,Vegetarian,Mild,703,FALSE,Non-Loyal,Medium
1804,Tourist,60,Female,Bouddha,Vegetarian,Mild,2357,FALSE,Non-Loyal,High
1805,Expat,20,Female,Lazimpat,Non-Vegetarian,Mild,1836,TRUE,Loyal,High
1806,Local,59,Female,Battisputali,No Preference,Mild,706,TRUE,Loyal,Medium
1807,Local,54,Male,Baluwatar,No Preference,Medium,313,FALSE,Non-Loyal,Low
1808,Local,23,Female,Lazimpat,No Preference,Medium,436,FALSE,Non-Loyal,Low
1809,Student,25,Female,Battisputali,Vegetarian,Medium,311,TRUE,Loyal,Low
1810,Local,34,Male,Battisputali,Non-Vegetarian,Hot,568,FALSE,Non-Loyal,Medium
1811,Student,23,Female,Chabahil,Non-Vegetarian,Hot,230,FALSE,Non-Loyal,Low
1812,Tourist,32,Female,Kalimati,Vegetarian,Mild,1887,TRUE,Loyal,High
1813,Local,20,Male,Thamel,Non-Vegetarian,Medium,436,FALSE,Non-Loyal,Low
1814,Local,37,Female,Battisputali,Non-Vegetarian,Hot,386,FALSE,Non-Loyal,Low
1815,Student,22,Female,Kalanki,No Preference,Mild,288,FALSE,Non-Loyal,Low
1816,Local,59,Male,Bouddha,No Preference,Medium,325,TRUE,Loyal,Low
1817,Local,55,Male,Putalisadak,Non-Vegetarian,Medium,490,FALSE,Non-Loyal,Low
1818,Local,37,Female,Jorpati,No Preference,Mild,714,TRUE,Loyal,Medium
1819,Tourist,45,Female,Lazimpat,No Preference,Mild,1308,TRUE,Loyal,High
1820,Expat,27,Female,Koteshwor,No Preference,Medium,846,FALSE,Non-Loyal,Medium
1821,Local,33,Male,Koteshwor,Non-Vegetarian,Hot,706,FALSE,Non-Loyal,Medium
1822,Student,20,Male,Putalisadak,No Preference,Hot,560,TRUE,Loyal,Medium
1823,Local,21,Female,Kalanki,No Preference,Hot,348,FALSE,Non-Loyal,Low
1824,Local,26,Female,Maharajgunj,No Preference,Mild,825,TRUE,Loyal,Medium
1825,Local,29,Female,Kalimati,Non-Vegetarian,Medium,911,TRUE,Loyal,Medium
1826,Expat,54,Male,Baluwatar,Vegetarian,Medium,1548,TRUE,Loyal,High
1827,Tourist,44,Male,Koteshwor,No Preference,Medium,863,TRUE,Loyal,Medium
1828,Local,52,Male,Putalisadak,No Preference,Hot,683,FALSE,Non-Loyal,Medium
1829,Local,26,Female,Battisputali,No Preference,Medium,781,FALSE,Non-Loyal,Medium
1830,Expat,43,Male,New Baneshwor,Non-Vegetarian,Mild,1568,TRUE,Loyal,High
1831,Local,25,Female,New Baneshwor,Vegetarian,Hot,623,FALSE,Non-Loyal,Medium
1832,Tourist,47,Female,Koteshwor,No Preference,Mild,1929,FALSE,Non-Loyal,High
1833,Student,25,Female,Maharajgunj,No Preference,Medium,509,FALSE,Non-Loyal,Medium
1834,Corporate,38,Female,Jorpati,Vegetarian,Mild,1252,FALSE,Non-Loyal,High
1835,Student,23,Female,Chabahil,Non-Vegetarian,Medium,341,TRUE,Loyal,Low
1836,Local,25,Male,Maharajgunj,Vegetarian,Medium,826,FALSE,Non-Loyal,Medium
1837,Local,57,Female,Koteshwor,Non-Vegetarian,Medium,574,FALSE,Non-Loyal,Medium
1838,Corporate,44,Female,Kalanki,Non-Vegetarian,Mild,540,TRUE,Loyal,Medium
1839,Local,38,Male,Kalanki,No Preference,Hot,455,FALSE,Non-Loyal,Low
1840,Student,25,Male,Lazimpat,Non-Vegetarian,Medium,394,TRUE,Loyal,Low
1841,Local,53,Male,Putalisadak,Vegetarian,Hot,469,TRUE,Loyal,Low
1842,Expat,31,Male,Koteshwor,No Preference,Mild,1678,FALSE,Non-Loyal,High
1843,Expat,58,Male,Kalimati,Non-Vegetarian,Mild,1292,FALSE,Non-Loyal,High
1844,Local,51,Female,Kalimati,Non-Vegetarian,Hot,375,TRUE,Loyal,Low
1845,Local,28,Male,Baluwatar,Non-Vegetarian,Medium,499,FALSE,Non-Loyal,Low
1846,Corporate,43,Female,Bouddha,Vegetarian,Medium,1313,FALSE,Non-Loyal,High
1847,Corporate,39,Female,Lazimpat,Non-Vegetarian,Hot,1290,FALSE,Non-Loyal,High
1848,Local,48,Female,Durbarmarg,Vegetarian,Medium,932,FALSE,Non-Loyal,Medium
1849,Student,25,Female,Lazimpat,No Preference,Medium,442,FALSE,Non-Loyal,Low
1850,Local,45,Female,Kalanki,Vegetarian,Medium,610,TRUE,Loyal,Medium
1851,Tourist,59,Male,Baluwatar,Non-Vegetarian,Medium,1998,FALSE,Non-Loyal,High
1852,Corporate,35,Male,Durbarmarg,Vegetarian,Mild,623,FALSE,Non-Loyal,Medium
1853,Tourist,23,Female,Battisputali,Vegetarian,Mild,1457,TRUE,Loyal,High
1854,Expat,45,Male,Maharajgunj,Non-Vegetarian,Medium,1790,TRUE,Loyal,High
1855,Corporate,39,Female,Jorpati,Non-Vegetarian,Medium,605,FALSE,Non-Loyal,Medium
1856,Corporate,40,Male,Battisputali,Non-Vegetarian,Medium,696,TRUE,Loyal,Medium
1857,Local,27,Female,Thamel,No Preference,Hot,568,FALSE,Non-Loyal,Medium
1858,Tourist,51,Male,Balkhu,Non-Vegetarian,Hot,1107,FALSE,Non-Loyal,High
1859,Local,26,Male,Durbarmarg,No Preference,Medium,413,FALSE,Non-Loyal,Low
1860,Student,21,Female,Kalanki,Non-Vegetarian,Medium,452,FALSE,Non-Loyal,Low
1861,Local,48,Female,Putalisadak,Non-Vegetarian,Hot,660,TRUE,Loyal,Medium
1862,Student,24,Male,Lazimpat,No Preference,Medium,620,TRUE,Loyal,Medium
1863,Expat,57,Female,Kalanki,Non-Vegetarian,Medium,840,FALSE,Non-Loyal,Medium
1864,Local,53,Female,Bouddha,Non-Vegetarian,Medium,460,TRUE,Loyal,Low
1865,Tourist,61,Male,Bouddha,Vegetarian,Mild,2158,FALSE,Non-Loyal,High
1866,Local,53,Male,Bouddha,Non-Vegetarian,Hot,599,TRUE,Loyal,Medium
1867,Local,24,Male,Durbarmarg,Non-Vegetarian,Mild,592,FALSE,Non-Loyal,Medium
1868,Expat,32,Female,Lazimpat,Non-Vegetarian,Hot,1535,FALSE,Non-Loyal,High
1869,Local,21,Male,Battisputali,Non-Vegetarian,Medium,949,FALSE,Non-Loyal,Medium
1870,Local,40,Male,New Baneshwor,Non-Vegetarian,Hot,390,FALSE,Non-Loyal,Low
1871,Local,54,Female,Putalisadak,Non-Vegetarian,Mild,804,FALSE,Non-Loyal,Medium
1872,Local,33,Female,Bouddha,Non-Vegetarian,Hot,343,TRUE,Loyal,Low
1873,Local,32,Female,Putalisadak,Non-Vegetarian,Hot,930,FALSE,Non-Loyal,Medium
1874,Local,54,Male,Putalisadak,Vegetarian,Medium,633,FALSE,Non-Loyal,Medium
1875,Tourist,37,Male,Balkhu,Vegetarian,Mild,973,TRUE,Loyal,Medium
1876,Local,43,Female,New Baneshwor,Non-Vegetarian,Mild,455,TRUE,Loyal,Low
1877,Student,20,Male,Koteshwor,Non-Vegetarian,Mild,375,FALSE,Non-Loyal,Low
1878,Expat,38,Male,Durbarmarg,No Preference,Medium,1645,FALSE,Non-Loyal,High
1879,Local,31,Female,Putalisadak,No Preference,Hot,427,FALSE,Non-Loyal,Low
1880,Local,23,Female,Chabahil,Non-Vegetarian,Medium,365,FALSE,Non-Loyal,Low
1881,Local,57,Male,Kalimati,Non-Vegetarian,Hot,600,TRUE,Loyal,Medium
1882,Tourist,55,Male,Balkhu,No Preference,Hot,1851,FALSE,Non-Loyal,High
1883,Corporate,40,Male,Baluwatar,No Preference,Medium,599,TRUE,Loyal,Medium
1884,Tourist,33,Male,Kalanki,No Preference,Mild,1912,FALSE,Non-Loyal,High
1885,Local,36,Male,Kalanki,Non-Vegetarian,Hot,513,FALSE,Non-Loyal,Medium
1886,Student,19,Female,Durbarmarg,No Preference,Medium,641,TRUE,Loyal,Medium
1887,Corporate,38,Female,Thamel,Vegetarian,Medium,1156,TRUE,Loyal,High
1888,Student,24,Male,Putalisadak,Vegetarian,Medium,666,FALSE,Non-Loyal,Medium
1889,Tourist,35,Male,Lazimpat,Non-Vegetarian,Mild,2454,TRUE,Loyal,High
1890,Local,57,Female,Maharajgunj,No Preference,Mild,990,FALSE,Non-Loyal,Medium
1891,Tourist,33,Male,Baluwatar,Non-Vegetarian,Mild,1563,TRUE,Loyal,High
1892,Local,53,Male,Lazimpat,No Preference,Hot,813,FALSE,Non-Loyal,Medium
1893,Local,46,Female,Balkhu,Non-Vegetarian,Mild,617,FALSE,Non-Loyal,Medium
1894,Local,25,Female,New Baneshwor,Non-Vegetarian,Mild,821,FALSE,Non-Loyal,Medium
1895,Local,57,Female,Durbarmarg,Non-Vegetarian,Mild,442,FALSE,Non-Loyal,Low
1896,Local,35,Male,Bouddha,Non-Vegetarian,Hot,567,FALSE,Non-Loyal,Medium
1897,Corporate,45,Male,Kalanki,Vegetarian,Mild,732,FALSE,Non-Loyal,Medium
1898,Tourist,28,Male,Bouddha,No Preference,Medium,1399,FALSE,Non-Loyal,High
1899,Local,22,Female,Balkhu,Vegetarian,Hot,495,FALSE,Non-Loyal,Low
1900,Local,48,Female,Chabahil,Non-Vegetarian,Medium,369,FALSE,Non-Loyal,Low
1901,Local,21,Female,Bouddha,Non-Vegetarian,Medium,860,TRUE,Loyal,Medium
1902,Student,18,Female,Bouddha,Non-Vegetarian,Medium,555,FALSE,Non-Loyal,Medium
1903,Local,46,Female,Koteshwor,No Preference,Mild,993,TRUE,Loyal,Medium
1904,Tourist,55,Female,Kalimati,Non-Vegetarian,Mild,1319,TRUE,Loyal,High
1905,Local,36,Female,Koteshwor,No Preference,Medium,485,FALSE,Non-Loyal,Low
1906,Local,30,Male,Durbarmarg,Non-Vegetarian,Mild,594,TRUE,Loyal,Medium
1907,Local,43,Female,Thamel,No Preference,Medium,453,TRUE,Loyal,Low
1908,Student,27,Male,Balkhu,Non-Vegetarian,Medium,581,FALSE,Non-Loyal,Medium
1909,Student,22,Male,Balkhu,No Preference,Medium,653,TRUE,Loyal,Medium
1910,Student,23,Male,Balkhu,No Preference,Hot,471,FALSE,Non-Loyal,Low
1911,Local,20,Female,Lazimpat,Non-Vegetarian,Medium,550,FALSE,Non-Loyal,Medium
1912,Local,51,Male,Balkhu,No Preference,Medium,399,TRUE,Loyal,Low
1913,Expat,33,Female,Maharajgunj,Vegetarian,Hot,1513,TRUE,Loyal,High
1914,Local,23,Female,Lazimpat,Vegetarian,Medium,707,FALSE,Non-Loyal,Medium
1915,Tourist,34,Male,Bouddha,No Preference,Mild,2249,FALSE,Non-Loyal,High
1916,Expat,51,Male,Lazimpat,Non-Vegetarian,Medium,1953,TRUE,Loyal,High
1917,Corporate,25,Male,Kalimati,Vegetarian,Medium,1282,FALSE,Non-Loyal,High
1918,Local,44,Male,Bouddha,No Preference,Medium,595,TRUE,Loyal,Medium
1919,Tourist,25,Female,Lazimpat,No Preference,Mild,1888,TRUE,Loyal,High
1920,Local,39,Male,Putalisadak,No Preference,Medium,782,FALSE,Non-Loyal,Medium
1921,Local,58,Female,Chabahil,Non-Vegetarian,Hot,710,TRUE,Loyal,Medium
1922,Student,26,Female,Jorpati,Non-Vegetarian,Hot,311,FALSE,Non-Loyal,Low
1923,Tourist,35,Male,Balkhu,No Preference,Mild,2360,FALSE,Non-Loyal,High
1924,Student,27,Male,Kalanki,No Preference,Medium,567,TRUE,Loyal,Medium
1925,Corporate,26,Male,Kalanki,Non-Vegetarian,Mild,899,TRUE,Loyal,Medium
1926,Local,37,Female,Bouddha,Vegetarian,Mild,308,TRUE,Loyal,Low
1927,Local,21,Female,Baluwatar,Non-Vegetarian,Mild,417,FALSE,Non-Loyal,Low
1928,Local,36,Female,Battisputali,Non-Vegetarian,Medium,706,FALSE,Non-Loyal,Medium
1929,Local,22,Male,Kalimati,Vegetarian,Medium,956,FALSE,Non-Loyal,Medium
1930,Local,59,Female,Durbarmarg,Non-Vegetarian,Medium,484,FALSE,Non-Loyal,Low
1931,Corporate,45,Male,Maharajgunj,Non-Vegetarian,Mild,1415,FALSE,Non-Loyal,High
1932,Tourist,40,Female,Chabahil,Non-Vegetarian,Mild,1815,FALSE,Non-Loyal,High
1933,Expat,24,Male,New Baneshwor,Vegetarian,Hot,1851,FALSE,Non-Loyal,High
1934,Tourist,59,Male,Kalanki,Non-Vegetarian,Mild,1875,TRUE,Loyal,High
1935,Local,54,Female,Putalisadak,Non-Vegetarian,Medium,967,TRUE,Loyal,Medium
